0.484000	2.132454	-35.300519	-33.168066	
0.485000	2.141646	-35.301391	-33.159745	
0.486000	2.150860	-35.302268	-33.151408	
0.487000	2.160097	-35.303151	-33.143054	
0.488000	2.169356	-35.304039	-33.134683	
0.489000	2.178638	-35.304932	-33.126295	
0.490000	2.187942	-35.305831	-33.117890	
0.491000	2.197268	-35.306736	-33.109468	
0.492000	2.206617	-35.307645	-33.101029	
0.493000	2.215988	-35.308561	-33.092573	
0.494000	2.225382	-35.309482	-33.084100	
0.495000	2.234798	-35.310408	-33.075610	
0.496000	2.244237	-35.311340	-33.067103	
0.497000	2.253699	-35.312278	-33.058580	
0.498000	2.263183	-35.313222	-33.050039	
0.499000	2.272689	-35.314171	-33.041482	
0.500000	2.282219	-35.315126	-33.032907	
0.501000	2.291771	-35.316086	-33.024316	
0.502000	2.301345	-35.317053	-33.015707	
0.503000	2.310943	-35.318025	-33.007082	
0.504000	2.320563	-35.319003	-32.998440	
0.505000	2.330206	-35.319986	-32.989780	
0.506000	2.339872	-35.320976	-32.981104	
0.507000	2.349560	-35.321972	-32.972411	
0.508000	2.359272	-35.322973	-32.963701	
0.509000	2.369006	-35.323980	-32.954974	
0.510000	2.378763	-35.324994	-32.946230	
0.511000	2.388544	-35.326013	-32.937469	
0.512000	2.398347	-35.327038	-32.928692	
0.513000	2.408173	-35.328070	-32.919897	
0.514000	2.418022	-35.329107	-32.911085	
0.515000	2.427894	-35.330151	-32.902256	
0.516000	2.437790	-35.331200	-32.893411	
0.517000	2.447708	-35.332256	-32.884548	
0.518000	2.457650	-35.333318	-32.875669	
0.519000	2.467614	-35.334386	-32.866772	
0.520000	2.477602	-35.335461	-32.857859	
0.521000	2.487613	-35.336541	-32.848928	
0.522000	2.497647	-35.337628	-32.839981	
0.523000	2.507705	-35.338722	-32.831017	
0.524000	2.517786	-35.339821	-32.822035	
0.525000	2.527890	-35.340927	-32.813037	
0.526000	2.538017	-35.342040	-32.804022	
0.527000	2.548168	-35.343158	-32.794990	
0.528000	2.558343	-35.344284	-32.785941	
0.529000	2.568540	-35.345415	-32.776875	
0.530000	2.578761	-35.346553	-32.767792	
0.531000	2.589006	-35.347698	-32.758692	
0.532000	2.599274	-35.348849	-32.749575	
0.533000	2.609566	-35.350007	-32.740441	
0.534000	2.619881	-35.351172	-32.731290	
0.535000	2.630220	-35.352343	-32.722123	
0.536000	2.640583	-35.353521	-32.712938	
0.537000	2.650969	-35.354705	-32.703736	
0.538000	2.661379	-35.355896	-32.694518	
0.539000	2.671812	-35.357094	-32.685282	
0.540000	2.682270	-35.358299	-32.676029	
0.541000	2.692751	-35.359511	-32.666760	
0.542000	2.703256	-35.360729	-32.657473	
0.543000	2.713785	-35.361954	-32.648170	
0.544000	2.724337	-35.363186	-32.638849	
0.545000	2.734914	-35.364426	-32.629512	
0.546000	2.745514	-35.365672	-32.620157	
0.547000	2.756139	-35.366925	-32.610786	
0.548000	2.766787	-35.368185	-32.601397	
0.549000	2.777460	-35.369452	-32.591992	
0.550000	2.788156	-35.370726	-32.582570	
0.551000	2.798877	-35.372007	-32.573130	
0.552000	2.809621	-35.373296	-32.563674	
0.553000	2.820390	-35.374591	-32.554201	
0.554000	2.831183	-35.375894	-32.544711	
0.555000	2.842000	-35.377204	-32.535203	
0.556000	2.852842	-35.378521	-32.525679	
0.557000	2.863708	-35.379845	-32.516138	
0.558000	2.874598	-35.381177	-32.506580	
0.559000	2.885512	-35.382516	-32.497004	
0.560000	2.896451	-35.383863	-32.487412	
0.561000	2.907414	-35.385217	-32.477803	
0.562000	2.918401	-35.386578	-32.468177	
0.563000	2.929413	-35.387947	-32.458534	
0.564000	2.940450	-35.389323	-32.448873	
0.565000	2.951511	-35.390707	-32.439196	
0.566000	2.962596	-35.392098	-32.429502	
0.567000	2.973706	-35.393497	-32.419791	
0.568000	2.984841	-35.394904	-32.410063	
0.569000	2.996001	-35.396318	-32.400317	
0.570000	3.007185	-35.397740	-32.390555	
0.571000	3.018394	-35.399170	-32.380776	
0.572000	3.029627	-35.400607	-32.370980	
0.573000	3.040886	-35.402052	-32.361167	
0.574000	3.052169	-35.403505	-32.351336	
0.575000	3.063477	-35.404966	-32.341489	
0.576000	3.074810	-35.406434	-32.331625	
0.577000	3.086168	-35.407911	-32.321743	
0.578000	3.097550	-35.409395	-32.311845	
0.579000	3.108958	-35.410888	-32.301930	
0.580000	3.120391	-35.412388	-32.291997	
0.581000	3.131849	-35.413897	-32.282048	
0.582000	3.143332	-35.415413	-32.272081	
0.583000	3.154840	-35.416938	-32.262098	
0.584000	3.166373	-35.418471	-32.252097	
0.585000	3.177932	-35.420011	-32.242080	
0.586000	3.189515	-35.421560	-32.232045	
0.587000	3.201124	-35.423118	-32.221994	
0.588000	3.212759	-35.424683	-32.211925	
0.589000	3.224418	-35.426257	-32.201839	
0.590000	3.236103	-35.427839	-32.191736	
0.591000	3.247814	-35.429430	-32.181616	
0.592000	3.259549	-35.431029	-32.171480	
